"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HHSAV","TOT","PC_HHDI","A","1970",14.730999146029,
"AUS","HHSAV","TOT","PC_HHDI","A","1971",14.8860174388066,
"AUS","HHSAV","TOT","PC_HHDI","A","1972",16.9827506970189,
"AUS","HHSAV","TOT","PC_HHDI","A","1973",18.7528321836766,
"AUS","HHSAV","TOT","PC_HHDI","A","1974",17.9730816002638,
"AUS","HHSAV","TOT","PC_HHDI","A","1975",16.53404702459,
"AUS","HHSAV","TOT","PC_HHDI","A","1976",15.2461488240506,
"AUS","HHSAV","TOT","PC_HHDI","A","1977",14.3879923895427,
"AUS","HHSAV","TOT","PC_HHDI","A","1978",15.7869031070369,
"AUS","HHSAV","TOT","PC_HHDI","A","1979",15.0834142266971,
"AUS","HHSAV","TOT","PC_HHDI","A","1980",14.9995016445729,
"AUS","HHSAV","TOT","PC_HHDI","A","1981",14.2592415371097,
"AUS","HHSAV","TOT","PC_HHDI","A","1982",11.8301019482926,
"AUS","HHSAV","TOT","PC_HHDI","A","1983",13.7729317857117,
"AUS","HHSAV","TOT","PC_HHDI","A","1984",14.2977819134544,
"AUS","HHSAV","TOT","PC_HHDI","A","1985",11.5384151562293,
"AUS","HHSAV","TOT","PC_HHDI","A","1986",8.8896868635295,
"AUS","HHSAV","TOT","PC_HHDI","A","1987",7.81740546817596,
"AUS","HHSAV","TOT","PC_HHDI","A","1988",8.77869897959184,
"AUS","HHSAV","TOT","PC_HHDI","A","1989",8.83937887436322,
"AUS","HHSAV","TOT","PC_HHDI","A","1990",7.99582374333875,
"AUS","HHSAV","TOT","PC_HHDI","A","1991",6.18273086315536,
"AUS","HHSAV","TOT","PC_HHDI","A","1992",6.2103611359327,
"AUS","HHSAV","TOT","PC_HHDI","A","1993",5.97386869949004,
"AUS","HHSAV","TOT","PC_HHDI","A","1994",5.00998546964882,
"AUS","HHSAV","TOT","PC_HHDI","A","1995",5.26251853328516,
"AUS","HHSAV","TOT","PC_HHDI","A","1996",6.52232786788732,
"AUS","HHSAV","TOT","PC_HHDI","A","1997",3.82305821933373,
"AUS","HHSAV","TOT","PC_HHDI","A","1998",1.39300031677717,
"AUS","HHSAV","TOT","PC_HHDI","A","1999",0.762058384839484,
"AUS","HHSAV","TOT","PC_HHDI","A","2000",2.03939014914625,
"AUS","HHSAV","TOT","PC_HHDI","A","2001",3.32661201170925,
"AUS","HHSAV","TOT","PC_HHDI","A","2002",-0.998092199575326,
"AUS","HHSAV","TOT","PC_HHDI","A","2003",-0.069675667775204,
"AUS","HHSAV","TOT","PC_HHDI","A","2004",1.12038043073809,
"AUS","HHSAV","TOT","PC_HHDI","A","2005",0.320218933826123,
"AUS","HHSAV","TOT","PC_HHDI","A","2006",0.831748667110695,
"AUS","HHSAV","TOT","PC_HHDI","A","2007",2.52434592704554,
"AUS","HHSAV","TOT","PC_HHDI","A","2008",8.87187763509849,
"AUS","HHSAV","TOT","PC_HHDI","A","2009",6.82404795621434,
"AUS","HHSAV","TOT","PC_HHDI","A","2010",8.35143370298683,
"AUS","HHSAV","TOT","PC_HHDI","A","2011",8.83714394997931,
"AUS","HHSAV","TOT","PC_HHDI","A","2012",7.48181492027397,
"AUS","HHSAV","TOT","PC_HHDI","A","2013",7.86000214152163,
"AUS","HHSAV","TOT","PC_HHDI","A","2014",7.95245270383392,
"AUS","HHSAV","TOT","PC_HHDI","A","2015",6.083489972504,
"AUS","HHSAV","TOT","PC_HHDI","A","2016",5.19896202793271,
"AUS","HHSAV","TOT","PC_HHDI","A","2017",4.29242304077077,
"AUS","HHSAV","TOT","PC_HHDI","A","2018",3.88920792211434,
"AUS","HHSAV","TOT","PC_HHDI","A","2019",10.2618693499839,
"AUT","HHSAV","TOT","PC_HHDI","A","1995",14.650994839099,
"AUT","HHSAV","TOT","PC_HHDI","A","1996",11.9397096028179,
"AUT","HHSAV","TOT","PC_HHDI","A","1997",10.4232014998011,
"AUT","HHSAV","TOT","PC_HHDI","A","1998",10.3455205595328,
"AUT","HHSAV","TOT","PC_HHDI","A","1999",11.8836299861695,
"AUT","HHSAV","TOT","PC_HHDI","A","2000",10.6323620101249,
"AUT","HHSAV","TOT","PC_HHDI","A","2001",9.02211155348111,
"AUT","HHSAV","TOT","PC_HHDI","A","2002",9.40017464120189,
"AUT","HHSAV","TOT","PC_HHDI","A","2003",9.64812925464156,
"AUT","HHSAV","TOT","PC_HHDI","A","2004",9.52426830502389,
"AUT","HHSAV","TOT","PC_HHDI","A","2005",11.13639539683,
"AUT","HHSAV","TOT","PC_HHDI","A","2006",11.6196364290299,
"AUT","HHSAV","TOT","PC_HHDI","A","2007",12.4123757309681,
"AUT","HHSAV","TOT","PC_HHDI","A","2008",12.3545290786405,
"AUT","HHSAV","TOT","PC_HHDI","A","2009",11.3985751349722,
"AUT","HHSAV","TOT","PC_HHDI","A","2010",9.59183079078251,
"AUT","HHSAV","TOT","PC_HHDI","A","2011",7.88123256906157,
"AUT","HHSAV","TOT","PC_HHDI","A","2012",8.86254800930253,
"AUT","HHSAV","TOT","PC_HHDI","A","2013",7.1132177811741,
"AUT","HHSAV","TOT","PC_HHDI","A","2014",7.29640193215769,
"AUT","HHSAV","TOT","PC_HHDI","A","2015",6.73666489091466,
"AUT","HHSAV","TOT","PC_HHDI","A","2016",7.82043162856032,
"AUT","HHSAV","TOT","PC_HHDI","A","2017",7.46553476586546,
"AUT","HHSAV","TOT","PC_HHDI","A","2018",7.82084760786756,
"AUT","HHSAV","TOT","PC_HHDI","A","2019",8.22694155141945,
"BEL","HHSAV","TOT","PC_HHDI","A","1995",15.7816829984655,
"BEL","HHSAV","TOT","PC_HHDI","A","1996",13.9413996820441,
"BEL","HHSAV","TOT","PC_HHDI","A","1997",13.2444221631539,
"BEL","HHSAV","TOT","PC_HHDI","A","1998",12.4370026454443,
"BEL","HHSAV","TOT","PC_HHDI","A","1999",12.6831695432863,
"BEL","HHSAV","TOT","PC_HHDI","A","2000",11.4500313948214,
"BEL","HHSAV","TOT","PC_HHDI","A","2001",12.8730581728916,
"BEL","HHSAV","TOT","PC_HHDI","A","2002",12.4527919501222,
"BEL","HHSAV","TOT","PC_HHDI","A","2003",11.7697100076919,
"BEL","HHSAV","TOT","PC_HHDI","A","2004",10.4816073186544,
"BEL","HHSAV","TOT","PC_HHDI","A","2005",10.184735710472,
"BEL","HHSAV","TOT","PC_HHDI","A","2006",10.8563264890247,
"BEL","HHSAV","TOT","PC_HHDI","A","2007",11.2380743262931,
"BEL","HHSAV","TOT","PC_HHDI","A","2008",11.8859658436826,
"BEL","HHSAV","TOT","PC_HHDI","A","2009",12.1672894977989,
"BEL","HHSAV","TOT","PC_HHDI","A","2010",9.25756707954232,
"BEL","HHSAV","TOT","PC_HHDI","A","2011",8.34967775438769,
"BEL","HHSAV","TOT","PC_HHDI","A","2012",7.86810855002538,
"BEL","HHSAV","TOT","PC_HHDI","A","2013",6.57913642488806,
"BEL","HHSAV","TOT","PC_HHDI","A","2014",6.40555612582685,
"BEL","HHSAV","TOT","PC_HHDI","A","2015",5.52605837659284,
"BEL","HHSAV","TOT","PC_HHDI","A","2016",5.47748572290437,
"BEL","HHSAV","TOT","PC_HHDI","A","2017",5.41559170216165,
"BEL","HHSAV","TOT","PC_HHDI","A","2018",4.69083411541905,
"BEL","HHSAV","TOT","PC_HHDI","A","2019",6.2381531021442,
"CZE","HHSAV","TOT","PC_HHDI","A","1995",6.34931916939027,
"CZE","HHSAV","TOT","PC_HHDI","A","1996",7.04938405292659,
"CZE","HHSAV","TOT","PC_HHDI","A","1997",7.31035180780538,
"CZE","HHSAV","TOT","PC_HHDI","A","1998",6.03117401237168,
"CZE","HHSAV","TOT","PC_HHDI","A","1999",5.49960508792164,
"CZE","HHSAV","TOT","PC_HHDI","A","2000",6.48168238791948,
"CZE","HHSAV","TOT","PC_HHDI","A","2001",6.93044651245185,
"CZE","HHSAV","TOT","PC_HHDI","A","2002",6.96089979464835,
"CZE","HHSAV","TOT","PC_HHDI","A","2003",6.31213596106279,
"CZE","HHSAV","TOT","PC_HHDI","A","2004",5.66194780013413,
"CZE","HHSAV","TOT","PC_HHDI","A","2005",6.97904019615391,
"CZE","HHSAV","TOT","PC_HHDI","A","2006",8.43295923579189,
"CZE","HHSAV","TOT","PC_HHDI","A","2007",7.61800188736505,
"CZE","HHSAV","TOT","PC_HHDI","A","2008",6.85456634738407,
"CZE","HHSAV","TOT","PC_HHDI","A","2009",8.72970485877937,
"CZE","HHSAV","TOT","PC_HHDI","A","2010",7.98127183327891,
"CZE","HHSAV","TOT","PC_HHDI","A","2011",6.59414103220359,
"CZE","HHSAV","TOT","PC_HHDI","A","2012",6.88682196687488,
"CZE","HHSAV","TOT","PC_HHDI","A","2013",6.36126235767105,
"CZE","HHSAV","TOT","PC_HHDI","A","2014",7.39601591868682,
"CZE","HHSAV","TOT","PC_HHDI","A","2015",7.03628095686602,
"CZE","HHSAV","TOT","PC_HHDI","A","2016",6.28056491151251,
"CZE","HHSAV","TOT","PC_HHDI","A","2017",6.99996694847575,
"CZE","HHSAV","TOT","PC_HHDI","A","2018",7.44886764911056,
"CZE","HHSAV","TOT","PC_HHDI","A","2019",7.62784155545851,
"DNK","HHSAV","TOT","PC_HHDI","A","1995",-0.711369612350653,
"DNK","HHSAV","TOT","PC_HHDI","A","1996",-2.21361652244421,
"DNK","HHSAV","TOT","PC_HHDI","A","1997",-5.09062401316031,
"DNK","HHSAV","TOT","PC_HHDI","A","1998",-3.51860265535868,
"DNK","HHSAV","TOT","PC_HHDI","A","1999",-7.01429276202366,
"DNK","HHSAV","TOT","PC_HHDI","A","2000",-5.69394234805096,
"DNK","HHSAV","TOT","PC_HHDI","A","2001",0.353706451643008,
"DNK","HHSAV","TOT","PC_HHDI","A","2002",1.41226024194005,
"DNK","HHSAV","TOT","PC_HHDI","A","2003",2.18458283978477,
"DNK","HHSAV","TOT","PC_HHDI","A","2004",-1.9064146898567,
"DNK","HHSAV","TOT","PC_HHDI","A","2005",-4.2727235207528,
"DNK","HHSAV","TOT","PC_HHDI","A","2006",-1.52567575825474,
"DNK","HHSAV","TOT","PC_HHDI","A","2007",-3.0338951750161,
"DNK","HHSAV","TOT","PC_HHDI","A","2008",-4.09924316599746,
"DNK","HHSAV","TOT","PC_HHDI","A","2009",0.65682460998064,
"DNK","HHSAV","TOT","PC_HHDI","A","2010",1.83706415835001,
"DNK","HHSAV","TOT","PC_HHDI","A","2011",0.79963499067298,
"DNK","HHSAV","TOT","PC_HHDI","A","2012",0.122214384216133,
"DNK","HHSAV","TOT","PC_HHDI","A","2013",2.33988684162496,
"DNK","HHSAV","TOT","PC_HHDI","A","2014",-2.89805753605089,
"DNK","HHSAV","TOT","PC_HHDI","A","2015",3.90863198381378,
"DNK","HHSAV","TOT","PC_HHDI","A","2016",5.61316419164871,
"DNK","HHSAV","TOT","PC_HHDI","A","2017",6.03360309966319,
"DNK","HHSAV","TOT","PC_HHDI","A","2018",6.18274563133444,
"DNK","HHSAV","TOT","PC_HHDI","A","2019",3.68053467359709,
"FIN","HHSAV","TOT","PC_HHDI","A","1980",2.4467906820848,
"FIN","HHSAV","TOT","PC_HHDI","A","1981",1.55758574209975,
"FIN","HHSAV","TOT","PC_HHDI","A","1982",1.8256107102495,
"FIN","HHSAV","TOT","PC_HHDI","A","1983",3.37489417378588,
"FIN","HHSAV","TOT","PC_HHDI","A","1984",1.82643543639394,
"FIN","HHSAV","TOT","PC_HHDI","A","1985",1.24397551126742,
"FIN","HHSAV","TOT","PC_HHDI","A","1986",0.125225252741211,
"FIN","HHSAV","TOT","PC_HHDI","A","1987",0.911999102031653,
"FIN","HHSAV","TOT","PC_HHDI","A","1988",-2.15978192493185,
"FIN","HHSAV","TOT","PC_HHDI","A","1989",-0.573065902578797,
"FIN","HHSAV","TOT","PC_HHDI","A","1990",1.90459775067867,
"FIN","HHSAV","TOT","PC_HHDI","A","1991",6.97145387929299,
"FIN","HHSAV","TOT","PC_HHDI","A","1992",9.38699592385927,
"FIN","HHSAV","TOT","PC_HHDI","A","1993",6.84555634015939,
"FIN","HHSAV","TOT","PC_HHDI","A","1994",0.740894901144641,
"FIN","HHSAV","TOT","PC_HHDI","A","1995",3.94958304643868,
"FIN","HHSAV","TOT","PC_HHDI","A","1996",0.359787157492094,
"FIN","HHSAV","TOT","PC_HHDI","A","1997",2.10225569213947,
"FIN","HHSAV","TOT","PC_HHDI","A","1998",0.715185091916394,
"FIN","HHSAV","TOT","PC_HHDI","A","1999",2.79428598309629,
"FIN","HHSAV","TOT","PC_HHDI","A","2000",2.63346470798997,
"FIN","HHSAV","TOT","PC_HHDI","A","2001",1.88458520579214,
"FIN","HHSAV","TOT","PC_HHDI","A","2002",2.01310157136801,
"FIN","HHSAV","TOT","PC_HHDI","A","2003",1.52645817269365,
"FIN","HHSAV","TOT","PC_HHDI","A","2004",2.45377398402309,
"FIN","HHSAV","TOT","PC_HHDI","A","2005",0.508738620320335,
"FIN","HHSAV","TOT","PC_HHDI","A","2006",-1.02983954208501,
"FIN","HHSAV","TOT","PC_HHDI","A","2007",-0.703710270845339,
"FIN","HHSAV","TOT","PC_HHDI","A","2008",-0.40659352174961,
"FIN","HHSAV","TOT","PC_HHDI","A","2009",3.29088348741811,
"FIN","HHSAV","TOT","PC_HHDI","A","2010",3.26677347504982,
"FIN","HHSAV","TOT","PC_HHDI","A","2011",1.05282947922542,
"FIN","HHSAV","TOT","PC_HHDI","A","2012",0.35219987342817,
"FIN","HHSAV","TOT","PC_HHDI","A","2013",0.94750686696431,
"FIN","HHSAV","TOT","PC_HHDI","A","2014",-0.002659574468085,
"FIN","HHSAV","TOT","PC_HHDI","A","2015",-0.464174781000244,
"FIN","HHSAV","TOT","PC_HHDI","A","2016",-1.38896038159949,
"FIN","HHSAV","TOT","PC_HHDI","A","2017",-0.94652312184807,
"FIN","HHSAV","TOT","PC_HHDI","A","2018",-0.783368484483278,
"FIN","HHSAV","TOT","PC_HHDI","A","2019",0.392804640943363,
"FRA","HHSAV","TOT","PC_HHDI","A","1978",15.506456729606,
"FRA","HHSAV","TOT","PC_HHDI","A","1979",13.0713829004355,
"FRA","HHSAV","TOT","PC_HHDI","A","1980",12.0176025272505,
"FRA","HHSAV","TOT","PC_HHDI","A","1981",11.6592743737613,
"FRA","HHSAV","TOT","PC_HHDI","A","1982",10.8668299398907,
"FRA","HHSAV","TOT","PC_HHDI","A","1983",10.0790324128884,
"FRA","HHSAV","TOT","PC_HHDI","A","1984",8.68202137013797,
"FRA","HHSAV","TOT","PC_HHDI","A","1985",7.87262738764588,
"FRA","HHSAV","TOT","PC_HHDI","A","1986",7.11760637865105,
"FRA","HHSAV","TOT","PC_HHDI","A","1987",5.54947835565244,
"FRA","HHSAV","TOT","PC_HHDI","A","1988",5.51372233636846,
"FRA","HHSAV","TOT","PC_HHDI","A","1989",5.82535883123784,
"FRA","HHSAV","TOT","PC_HHDI","A","1990",7.12003257719117,
"FRA","HHSAV","TOT","PC_HHDI","A","1991",7.46820574321048,
"FRA","HHSAV","TOT","PC_HHDI","A","1992",8.76276964648261,
"FRA","HHSAV","TOT","PC_HHDI","A","1993",9.41149842205767,
"FRA","HHSAV","TOT","PC_HHDI","A","1994",8.49471371726213,
"FRA","HHSAV","TOT","PC_HHDI","A","1995",9.08877634667609,
"FRA","HHSAV","TOT","PC_HHDI","A","1996",8.44374593827504,
"FRA","HHSAV","TOT","PC_HHDI","A","1997",9.45560778194813,
"FRA","HHSAV","TOT","PC_HHDI","A","1998",8.95172715074734,
"FRA","HHSAV","TOT","PC_HHDI","A","1999",8.69509194698097,
"FRA","HHSAV","TOT","PC_HHDI","A","2000",8.67369758635164,
"FRA","HHSAV","TOT","PC_HHDI","A","2001",9.37004316562427,
"FRA","HHSAV","TOT","PC_HHDI","A","2002",10.3908705553662,
"FRA","HHSAV","TOT","PC_HHDI","A","2003",9.59870818067074,
"FRA","HHSAV","TOT","PC_HHDI","A","2004",9.64876657288932,
"FRA","HHSAV","TOT","PC_HHDI","A","2005",8.50187080402661,
"FRA","HHSAV","TOT","PC_HHDI","A","2006",9.04619142592186,
"FRA","HHSAV","TOT","PC_HHDI","A","2007",9.43227066733218,
"FRA","HHSAV","TOT","PC_HHDI","A","2008",9.25110721597067,
"FRA","HHSAV","TOT","PC_HHDI","A","2009",10.5942921936619,
"FRA","HHSAV","TOT","PC_HHDI","A","2010",10.4531314479273,
"FRA","HHSAV","TOT","PC_HHDI","A","2011",9.94334367788653,
"FRA","HHSAV","TOT","PC_HHDI","A","2012",9.99733843178511,
"FRA","HHSAV","TOT","PC_HHDI","A","2013",8.5215837152381,
"FRA","HHSAV","TOT","PC_HHDI","A","2014",8.85563975396751,
"FRA","HHSAV","TOT","PC_HHDI","A","2015",8.3280675806316,
"FRA","HHSAV","TOT","PC_HHDI","A","2016",8.18294459978975,
"FRA","HHSAV","TOT","PC_HHDI","A","2017",8.36969154689083,
"FRA","HHSAV","TOT","PC_HHDI","A","2018",8.64946028390388,"E"
"FRA","HHSAV","TOT","PC_HHDI","A","2019",9.10735569704033,"E"
"DEU","HHSAV","TOT","PC_HHDI","A","1995",11.382038913426,
"DEU","HHSAV","TOT","PC_HHDI","A","1996",10.9420310731557,
"DEU","HHSAV","TOT","PC_HHDI","A","1997",10.5507521177154,
"DEU","HHSAV","TOT","PC_HHDI","A","1998",10.404590554359,
"DEU","HHSAV","TOT","PC_HHDI","A","1999",9.82203937885198,
"DEU","HHSAV","TOT","PC_HHDI","A","2000",9.33170231465679,
"DEU","HHSAV","TOT","PC_HHDI","A","2001",9.99283877860086,
"DEU","HHSAV","TOT","PC_HHDI","A","2002",10.0837980422417,
"DEU","HHSAV","TOT","PC_HHDI","A","2003",10.5514208147389,
"DEU","HHSAV","TOT","PC_HHDI","A","2004",10.6240325349695,
"DEU","HHSAV","TOT","PC_HHDI","A","2005",10.5626812040034,
"DEU","HHSAV","TOT","PC_HHDI","A","2006",10.6364854826729,
"DEU","HHSAV","TOT","PC_HHDI","A","2007",10.6954033712757,
"DEU","HHSAV","TOT","PC_HHDI","A","2008",10.911750227265,
"DEU","HHSAV","TOT","PC_HHDI","A","2009",10.3744257134917,
"DEU","HHSAV","TOT","PC_HHDI","A","2010",10.3067972157926,
"DEU","HHSAV","TOT","PC_HHDI","A","2011",10.020736030819,
"DEU","HHSAV","TOT","PC_HHDI","A","2012",9.6518936129149,
"DEU","HHSAV","TOT","PC_HHDI","A","2013",9.28901313956851,
"DEU","HHSAV","TOT","PC_HHDI","A","2014",9.83621301474942,
"DEU","HHSAV","TOT","PC_HHDI","A","2015",10.0637420827351,
"DEU","HHSAV","TOT","PC_HHDI","A","2016",10.1962662600368,
"DEU","HHSAV","TOT","PC_HHDI","A","2017",10.5927672510496,
"DEU","HHSAV","TOT","PC_HHDI","A","2018",10.9314635326973,
"DEU","HHSAV","TOT","PC_HHDI","A","2019",10.8652508999207,
"GRC","HHSAV","TOT","PC_HHDI","A","2010",-4.11580294160234,"B"
"GRC","HHSAV","TOT","PC_HHDI","A","2011",-9.1027659436596,
"GRC","HHSAV","TOT","PC_HHDI","A","2012",-15.3326044213873,
"GRC","HHSAV","TOT","PC_HHDI","A","2013",-17.3924027858563,
"GRC","HHSAV","TOT","PC_HHDI","A","2014",-13.6790819431017,
"GRC","HHSAV","TOT","PC_HHDI","A","2015",-11.7721712494461,
"GRC","HHSAV","TOT","PC_HHDI","A","2016",-13.0814882438516,
"GRC","HHSAV","TOT","PC_HHDI","A","2017",-13.4244036796092,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2018",-13.9764652779922,"E"
"GRC","HHSAV","TOT","PC_HHDI","A","2019",-11.5477408465682,"E"
"HUN","HHSAV","TOT","PC_HHDI","A","1995",13.4385690607401,
"HUN","HHSAV","TOT","PC_HHDI","A","1996",12.940140541021,
"HUN","HHSAV","TOT","PC_HHDI","A","1997",11.5405740073838,
"HUN","HHSAV","TOT","PC_HHDI","A","1998",10.5130151145927,
"HUN","HHSAV","TOT","PC_HHDI","A","1999",6.59549737969237,
"HUN","HHSAV","TOT","PC_HHDI","A","2000",4.5000510283026,
"HUN","HHSAV","TOT","PC_HHDI","A","2001",5.28199729076913,
"HUN","HHSAV","TOT","PC_HHDI","A","2002",2.85921589093725,
"HUN","HHSAV","TOT","PC_HHDI","A","2003",1.58906736555654,
"HUN","HHSAV","TOT","PC_HHDI","A","2004",5.84278030388037,
"HUN","HHSAV","TOT","PC_HHDI","A","2005",7.52387769092503,
"HUN","HHSAV","TOT","PC_HHDI","A","2006",8.09830925840518,
"HUN","HHSAV","TOT","PC_HHDI","A","2007",3.82833542851075,
"HUN","HHSAV","TOT","PC_HHDI","A","2008",3.41163434595042,
"HUN","HHSAV","TOT","PC_HHDI","A","2009",5.57169803059439,
"HUN","HHSAV","TOT","PC_HHDI","A","2010",5.91399658175789,
"HUN","HHSAV","TOT","PC_HHDI","A","2011",6.45913131794803,
"HUN","HHSAV","TOT","PC_HHDI","A","2012",4.81441857792106,
"HUN","HHSAV","TOT","PC_HHDI","A","2013",6.81094186449486,
"HUN","HHSAV","TOT","PC_HHDI","A","2014",7.45267224074056,
"HUN","HHSAV","TOT","PC_HHDI","A","2015",7.28119009859395,
"HUN","HHSAV","TOT","PC_HHDI","A","2016",6.92853263111911,
"HUN","HHSAV","TOT","PC_HHDI","A","2017",6.40042363225884,
"HUN","HHSAV","TOT","PC_HHDI","A","2018",8.12053785407936,
"HUN","HHSAV","TOT","PC_HHDI","A","2019",6.31703032952935,
"IRL","HHSAV","TOT","PC_HHDI","A","1995",5.59515932872404,
"IRL","HHSAV","TOT","PC_HHDI","A","1996",5.05592476610329,
"IRL","HHSAV","TOT","PC_HHDI","A","1997",4.48760615620987,
"IRL","HHSAV","TOT","PC_HHDI","A","1998",4.70763455798443,
"IRL","HHSAV","TOT","PC_HHDI","A","1999",1.0182873231003,
"IRL","HHSAV","TOT","PC_HHDI","A","2000",-2.61445100773949,
"IRL","HHSAV","TOT","PC_HHDI","A","2001",2.22118734966298,
"IRL","HHSAV","TOT","PC_HHDI","A","2002",0.554426331094068,
"IRL","HHSAV","TOT","PC_HHDI","A","2003",1.49810045509186,
"IRL","HHSAV","TOT","PC_HHDI","A","2004",2.10141648216363,
"IRL","HHSAV","TOT","PC_HHDI","A","2005",2.78686755793915,
"IRL","HHSAV","TOT","PC_HHDI","A","2006",0.897548870557098,
"IRL","HHSAV","TOT","PC_HHDI","A","2007",0.559751763348201,
"IRL","HHSAV","TOT","PC_HHDI","A","2008",6.24014767093391,
"IRL","HHSAV","TOT","PC_HHDI","A","2009",11.3306109389135,
"IRL","HHSAV","TOT","PC_HHDI","A","2010",9.84427025516792,
"IRL","HHSAV","TOT","PC_HHDI","A","2011",4.08680974934259,
"IRL","HHSAV","TOT","PC_HHDI","A","2012",6.82721337716056,
"IRL","HHSAV","TOT","PC_HHDI","A","2013",4.81607001797434,
"IRL","HHSAV","TOT","PC_HHDI","A","2014",3.47910756520976,
"IRL","HHSAV","TOT","PC_HHDI","A","2015",3.85412327127887,
"IRL","HHSAV","TOT","PC_HHDI","A","2016",2.84738831914282,
"IRL","HHSAV","TOT","PC_HHDI","A","2017",6.84863117037404,
"IRL","HHSAV","TOT","PC_HHDI","A","2018",6.89181106130608,
"IRL","HHSAV","TOT","PC_HHDI","A","2019",7.51135063832844,
"ITA","HHSAV","TOT","PC_HHDI","A","1995",16.1578521344785,
"ITA","HHSAV","TOT","PC_HHDI","A","1996",16.6018928733106,
"ITA","HHSAV","TOT","PC_HHDI","A","1997",13.7631354303896,
"ITA","HHSAV","TOT","PC_HHDI","A","1998",9.97301737842892,
"ITA","HHSAV","TOT","PC_HHDI","A","1999",8.84643930481088,
"ITA","HHSAV","TOT","PC_HHDI","A","2000",7.36345315258451,
"ITA","HHSAV","TOT","PC_HHDI","A","2001",8.82880617429602,
"ITA","HHSAV","TOT","PC_HHDI","A","2002",9.57192171055523,
"ITA","HHSAV","TOT","PC_HHDI","A","2003",9.07511683079108,
"ITA","HHSAV","TOT","PC_HHDI","A","2004",9.48791175841964,
"ITA","HHSAV","TOT","PC_HHDI","A","2005",8.90417156446212,
"ITA","HHSAV","TOT","PC_HHDI","A","2006",8.30484463940146,
"ITA","HHSAV","TOT","PC_HHDI","A","2007",7.81493403631709,
"ITA","HHSAV","TOT","PC_HHDI","A","2008",7.38184543280954,
"ITA","HHSAV","TOT","PC_HHDI","A","2009",6.75973047902949,
