"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","HHFA","MFSH","PC_HHFA","A","2012",6.590527,
"FRA","HHFA","MFSH","PC_HHFA","A","2013",6.743047,
"FRA","HHFA","MFSH","PC_HHFA","A","2014",6.578434,
"FRA","HHFA","MFSH","PC_HHFA","A","2015",7.148288,
"FRA","HHFA","MFSH","PC_HHFA","A","2016",5.704798,
"FRA","HHFA","MFSH","PC_HHFA","A","2017",5.921757,
"FRA","HHFA","MFSH","PC_HHFA","A","2018",5.047499,
"FRA","HHFA","MFSH","PC_HHFA","A","2019",5.07166,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1995",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1996",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1997",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1998",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","1999",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2000",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2001",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2002",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2003",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2004",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2005",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2006",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2007",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2008",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2009",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2010",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2011",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2012",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2013",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2014",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2015",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2016",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2017",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2018",0,
"FRA","HHFA","PENSIONF","PC_HHFA","A","2019",0,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1995",6.403753,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1996",5.018403,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1997",4.143939,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1998",3.817903,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","1999",2.874568,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2000",3.359441,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2001",3.66234,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2002",3.183976,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2003",2.56247,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2004",2.34848,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2005",2.148267,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2006",1.882784,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2007",1.965982,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2008",2.226518,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2009",2.371886,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2010",2.041872,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2011",2.013693,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2012",2.148337,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2013",1.967309,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2014",1.730914,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2015",1.403982,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2016",1.162924,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2017",0.9398066,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2018",0.8150133,
"FRA","HHFA","SECOTHSH","PC_HHFA","A","2019",0.6950873,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1995",16.21906,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1996",24.97021,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1997",24.89134,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1998",25.09241,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","1999",28.21375,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2000",27.53712,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2001",23.16971,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2002",21.01902,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2003",21.78883,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2004",22.64195,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2005",23.09749,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2006",24.99852,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2007",25.01396,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2008",18.2804,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2009",19.07351,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2010",19.65468,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2011",18.33632,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2012",19.86914,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2013",19.94586,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2014",19.98357,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2015",21.25729,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2016",21.41553,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2017",22.27723,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2018",21.61713,
"FRA","HHFA","SHOTHEQTY","PC_HHFA","A","2019",22.7732,
"DEU","HHFA","CURDEP","PC_HHFA","A","1995",44.13749,
"DEU","HHFA","CURDEP","PC_HHFA","A","1996",43.10981,
"DEU","HHFA","CURDEP","PC_HHFA","A","1997",40.98606,
"DEU","HHFA","CURDEP","PC_HHFA","A","1998",39.75026,
"DEU","HHFA","CURDEP","PC_HHFA","A","1999",36.84933,
"DEU","HHFA","CURDEP","PC_HHFA","A","2000",35.16003,
"DEU","HHFA","CURDEP","PC_HHFA","A","2001",35.07866,
"DEU","HHFA","CURDEP","PC_HHFA","A","2002",37.41764,
"DEU","HHFA","CURDEP","PC_HHFA","A","2003",36.42581,
"DEU","HHFA","CURDEP","PC_HHFA","A","2004",36.2888,
"DEU","HHFA","CURDEP","PC_HHFA","A","2005",35.21438,
"DEU","HHFA","CURDEP","PC_HHFA","A","2006",35.83964,
"DEU","HHFA","CURDEP","PC_HHFA","A","2007",35.51873,
"DEU","HHFA","CURDEP","PC_HHFA","A","2008",39.42024,
"DEU","HHFA","CURDEP","PC_HHFA","A","2009",38.97479,
"DEU","HHFA","CURDEP","PC_HHFA","A","2010",38.92589,
"DEU","HHFA","CURDEP","PC_HHFA","A","2011",39.84708,
"DEU","HHFA","CURDEP","PC_HHFA","A","2012",39.59388,
"DEU","HHFA","CURDEP","PC_HHFA","A","2013",39.09993,
"DEU","HHFA","CURDEP","PC_HHFA","A","2014",38.99625,
"DEU","HHFA","CURDEP","PC_HHFA","A","2015",38.97219,
"DEU","HHFA","CURDEP","PC_HHFA","A","2016",39.32603,
"DEU","HHFA","CURDEP","PC_HHFA","A","2017",39.01996,
"DEU","HHFA","CURDEP","PC_HHFA","A","2018",40.47894,
"DEU","HHFA","CURDEP","PC_HHFA","A","2019",39.67764,
"DEU","HHFA","MFSH","PC_HHFA","A","1995",7.441103,
"DEU","HHFA","MFSH","PC_HHFA","A","1996",7.655374,
"DEU","HHFA","MFSH","PC_HHFA","A","1997",8.255295,
"DEU","HHFA","MFSH","PC_HHFA","A","1998",9.164785,
"DEU","HHFA","MFSH","PC_HHFA","A","1999",10.52487,
"DEU","HHFA","MFSH","PC_HHFA","A","2000",11.63889,
"DEU","HHFA","MFSH","PC_HHFA","A","2001",12.07485,
"DEU","HHFA","MFSH","PC_HHFA","A","2002",11.91841,
"DEU","HHFA","MFSH","PC_HHFA","A","2003",12.29288,
"DEU","HHFA","MFSH","PC_HHFA","A","2004",11.70458,
"DEU","HHFA","MFSH","PC_HHFA","A","2005",12.34846,
"DEU","HHFA","MFSH","PC_HHFA","A","2006",10.6113,
"DEU","HHFA","MFSH","PC_HHFA","A","2007",10.61439,
"DEU","HHFA","MFSH","PC_HHFA","A","2008",9.036647,
"DEU","HHFA","MFSH","PC_HHFA","A","2009",9.530621,
"DEU","HHFA","MFSH","PC_HHFA","A","2010",9.58353,
"DEU","HHFA","MFSH","PC_HHFA","A","2011",8.611652,
"DEU","HHFA","MFSH","PC_HHFA","A","2012",8.728059,
"DEU","HHFA","MFSH","PC_HHFA","A","2013",9.255987,
"DEU","HHFA","MFSH","PC_HHFA","A","2014",9.786185,
"DEU","HHFA","MFSH","PC_HHFA","A","2015",10.19876,
"DEU","HHFA","MFSH","PC_HHFA","A","2016",10.41766,
"DEU","HHFA","MFSH","PC_HHFA","A","2017",11.00192,
"DEU","HHFA","MFSH","PC_HHFA","A","2018",10.45027,
"DEU","HHFA","MFSH","PC_HHFA","A","2019",11.47232,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1995",8.560891,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1996",8.404601,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1997",7.986491,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1998",7.235913,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","1999",6.691307,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2000",6.484213,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2001",6.834534,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2002",7.416442,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2003",7.528486,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2004",8.173148,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2005",7.668062,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2006",6.576006,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2007",6.74568,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2008",6.354147,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2009",6.079238,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2010",5.592579,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2011",5.389506,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2012",4.949111,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2013",4.375936,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2014",3.821153,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2015",3.192684,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2016",2.815732,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2017",2.580254,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2018",2.462214,
"DEU","HHFA","SECOTHSH","PC_HHFA","A","2019",2.287242,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1995",11.47916,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1996",12.20387,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1997",14.19279,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1998",15.07339,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","1999",17.335,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2000",16.65125,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2001",15.03922,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2002",10.35516,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2003",11.3428,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2004",11.37791,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2005",12.47025,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2006",13.33576,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2007",13.59276,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2008",9.445205,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2009",9.248563,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2010",9.418834,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2011",8.941264,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2012",9.507613,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2013",9.974129,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2014",9.936342,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2015",10.3554,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2016",10.53703,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2017",10.83389,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2018",9.636851,
"DEU","HHFA","SHOTHEQTY","PC_HHFA","A","2019",10.69361,
"GRC","HHFA","CURDEP","PC_HHFA","A","1995",56.20017,
"GRC","HHFA","CURDEP","PC_HHFA","A","1996",55.50474,
"GRC","HHFA","CURDEP","PC_HHFA","A","1997",50.68456,
"GRC","HHFA","CURDEP","PC_HHFA","A","1998",41.77863,
"GRC","HHFA","CURDEP","PC_HHFA","A","1999",32.60878,
"GRC","HHFA","CURDEP","PC_HHFA","A","2000",45.91642,
"GRC","HHFA","CURDEP","PC_HHFA","A","2001",55.83417,
"GRC","HHFA","CURDEP","PC_HHFA","A","2002",58.82194,
"GRC","HHFA","CURDEP","PC_HHFA","A","2003",55.03331,
"GRC","HHFA","CURDEP","PC_HHFA","A","2004",53.47077,
"GRC","HHFA","CURDEP","PC_HHFA","A","2005",51.91071,
"GRC","HHFA","CURDEP","PC_HHFA","A","2006",51.39687,
"GRC","HHFA","CURDEP","PC_HHFA","A","2007",52.43694,
"GRC","HHFA","CURDEP","PC_HHFA","A","2008",71.84464,
"GRC","HHFA","CURDEP","PC_HHFA","A","2009",72.84238,
"GRC","HHFA","CURDEP","PC_HHFA","A","2010",77.21581,
"GRC","HHFA","CURDEP","PC_HHFA","A","2011",79.09171,
"GRC","HHFA","CURDEP","PC_HHFA","A","2012",73.43252,
"GRC","HHFA","CURDEP","PC_HHFA","A","2013",64.08444,
"GRC","HHFA","CURDEP","PC_HHFA","A","2014",69.50436,
"GRC","HHFA","CURDEP","PC_HHFA","A","2015",66.25501,
"GRC","HHFA","CURDEP","PC_HHFA","A","2016",66.64792,
"GRC","HHFA","CURDEP","PC_HHFA","A","2017",61.21815,
"GRC","HHFA","CURDEP","PC_HHFA","A","2018",64.5116,
"GRC","HHFA","CURDEP","PC_HHFA","A","2019",58.0056,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","1995",1.359123,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","1996",1.50191,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","1997",1.372665,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","1998",1.387989,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","1999",1.288934,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2000",1.664355,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2001",1.828326,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2002",1.945559,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2003",2.014255,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2004",1.924653,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2005",1.8893,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2006",1.996077,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2007",2.055856,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2008",2.515049,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2009",2.201978,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2010",2.424784,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2011",2.427218,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2012",2.409872,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2013",2.096965,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2014",2.10828,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2015",2.151754,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2016",3.054263,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2017",3.120072,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2018",3.513572,
"GRC","HHFA","LIFEINSRSV","PC_HHFA","A","2019",3.683897,
"GRC","HHFA","MFSH","PC_HHFA","A","1995",6.308763,
"GRC","HHFA","MFSH","PC_HHFA","A","1996",8.936178,
"GRC","HHFA","MFSH","PC_HHFA","A","1997",13.75088,
"GRC","HHFA","MFSH","PC_HHFA","A","1998",13.73151,
"GRC","HHFA","MFSH","PC_HHFA","A","1999",11.77804,
"GRC","HHFA","MFSH","PC_HHFA","A","2000",12.6156,
"GRC","HHFA","MFSH","PC_HHFA","A","2001",11.52927,
"GRC","HHFA","MFSH","PC_HHFA","A","2002",11.52982,
"GRC","HHFA","MFSH","PC_HHFA","A","2003",12.62277,
"GRC","HHFA","MFSH","PC_HHFA","A","2004",11.30774,
"GRC","HHFA","MFSH","PC_HHFA","A","2005",7.953951,
"GRC","HHFA","MFSH","PC_HHFA","A","2006",5.851655,
"GRC","HHFA","MFSH","PC_HHFA","A","2007",5.005992,
"GRC","HHFA","MFSH","PC_HHFA","A","2008",2.100565,
"GRC","HHFA","MFSH","PC_HHFA","A","2009",1.882489,
"GRC","HHFA","MFSH","PC_HHFA","A","2010",1.333455,
"GRC","HHFA","MFSH","PC_HHFA","A","2011",0.8331299,
"GRC","HHFA","MFSH","PC_HHFA","A","2012",1.017548,
"GRC","HHFA","MFSH","PC_HHFA","A","2013",2.227698,
"GRC","HHFA","MFSH","PC_HHFA","A","2014",2.446663,
"GRC","HHFA","MFSH","PC_HHFA","A","2015",4.507001,
"GRC","HHFA","MFSH","PC_HHFA","A","2016",3.553845,
"GRC","HHFA","MFSH","PC_HHFA","A","2017",2.903624,
"GRC","HHFA","MFSH","PC_HHFA","A","2018",2.587258,
"GRC","HHFA","MFSH","PC_HHFA","A","2019",2.745878,
"GRC","HHFA","PENSIONF","PC_HHFA","A","1995",0.0566325,
"GRC","HHFA","PENSIONF","PC_HHFA","A","1996",0.070774,
"GRC","HHFA","PENSIONF","PC_HHFA","A","1997",0.1087489,
"GRC","HHFA","PENSIONF","PC_HHFA","A","1998",0.1099652,
"GRC","HHFA","PENSIONF","PC_HHFA","A","1999",0.1021157,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2000",0.1318581,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2001",0.1448501,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2002",0.193207,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2003",0.219327,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2004",0.273387,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2005",0.2923281,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2006",0.3070774,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2007",0.3138149,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2008",0.3998355,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2009",0.6745949,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2010",0.8447032,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2011",1.046389,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2012",1.0282,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2013",0.9473918,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2014",1.012178,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2015",1.182268,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2016",0.7424206,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2017",0.7673665,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2018",0.8344166,
"GRC","HHFA","PENSIONF","PC_HHFA","A","2019",0.9311931,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","1995",18.11356,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","1996",18.52018,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","1997",11.95853,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","1998",7.498881,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","1999",2.532515,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2000",2.562094,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2001",3.200819,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2002",5.853106,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2003",6.093774,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2004",8.140267,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2005",9.229959,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2006",9.836555,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2007",8.880287,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2008",9.743082,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2009",5.874308,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2010",5.545251,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2011",4.844245,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2012",5.751267,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2013",1.206851,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2014",1.314189,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2015",1.292911,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2016",1.22068,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2017",1.219762,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2018",1.313133,
"GRC","HHFA","SECOTHSH","PC_HHFA","A","2019",1.220566,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","1995",9.284043,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","1996",8.239805,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","1997",15.64178,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","1998",29.45804,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","1999",48.23073,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2000",32.70613,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2001",22.2954,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2002",15.88582,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2003",18.89399,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2004",20.32666,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2005",25.19863,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2006",26.92302,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2007",26.94537,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2008",6.880075,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2009",9.983028,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2010",6.75411,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2011",3.526859,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2012",7.332681,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2013",22.71496,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2014",19.1586,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2015",18.74379,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2016",20.32681,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2017",27.24957,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2018",23.8605,
"GRC","HHFA","SHOTHEQTY","PC_HHFA","A","2019",29.96312,
"HUN","HHFA","CURDEP","PC_HHFA","A","1995",51.29686,
"HUN","HHFA","CURDEP","PC_HHFA","A","1996",48.90678,
"HUN","HHFA","CURDEP","PC_HHFA","A","1997",45.27644,
"HUN","HHFA","CURDEP","PC_HHFA","A","1998",43.98112,
"HUN","HHFA","CURDEP","PC_HHFA","A","1999",42.34935,
"HUN","HHFA","CURDEP","PC_HHFA","A","2000",39.65619,
"HUN","HHFA","CURDEP","PC_HHFA","A","2001",38.87369,
"HUN","HHFA","CURDEP","PC_HHFA","A","2002",37.0792,
"HUN","HHFA","CURDEP","PC_HHFA","A","2003",37.50969,
"HUN","HHFA","CURDEP","PC_HHFA","A","2004",35.77936,
"HUN","HHFA","CURDEP","PC_HHFA","A","2005",34.8623,
"HUN","HHFA","CURDEP","PC_HHFA","A","2006",33.25738,
"HUN","HHFA","CURDEP","PC_HHFA","A","2007",32.83283,
"HUN","HHFA","CURDEP","PC_HHFA","A","2008",35.84968,
"HUN","HHFA","CURDEP","PC_HHFA","A","2009",34.91381,
"HUN","HHFA","CURDEP","PC_HHFA","A","2010",32.35516,
"HUN","HHFA","CURDEP","PC_HHFA","A","2011",33.28901,
"HUN","HHFA","CURDEP","PC_HHFA","A","2012",32.01316,
"HUN","HHFA","CURDEP","PC_HHFA","A","2013",28.94592,
"HUN","HHFA","CURDEP","PC_HHFA","A","2014",27.78842,
"HUN","HHFA","CURDEP","PC_HHFA","A","2015",27.61819,
"HUN","HHFA","CURDEP","PC_HHFA","A","2016",27.06806,
"HUN","HHFA","CURDEP","PC_HHFA","A","2017",26.1764,
"HUN","HHFA","CURDEP","PC_HHFA","A","2018",27.45119,
"HUN","HHFA","CURDEP","PC_HHFA","A","2019",26.59717,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","1995",2.211399,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","1996",2.353501,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","1997",2.571452,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","1998",2.867622,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","1999",3.44026,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2000",4.034737,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2001",4.143999,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2002",4.410998,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2003",4.504222,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2004",4.584151,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2005",4.760424,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2006",5.222987,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2007",5.53801,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2008",4.974397,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2009",5.242939,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2010",5.283389,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2011",4.888896,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2012",4.686438,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2013",4.50173,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2014",4.472438,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2015",4.22091,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2016",4.061159,
"HUN","HHFA","LIFEINSRSV","PC_HHFA","A","2017",3.856518,
